2010-05-09	5.8
2010-05-10	0.85
2010-05-11	0
2010-05-12	0
2010-05-13	0
2010-05-14	0.017
2010-05-15	2.8
2010-05-16	6.617
2010-05-17	1
2010-05-18	4.35
2010-05-19	0.117
2010-05-20	6.033
2010-05-21	1.25
2010-05-22	3.767
2010-05-23	4.383
2010-05-24	0.783
2010-05-25	7.65
2010-05-26	0.3
2010-05-27	3.917
2010-05-28	5.95
2010-05-29	7.433
2010-05-30	0.533
2010-05-31	0
2010-06-01	2.6
2010-06-02	8.967
2010-06-03	4.933
2010-06-04	4.517
2010-06-05	4.05
2010-06-06	7.567
2010-06-07	6.9
2010-06-08	4.583
2010-06-09	3.333
2010-06-10	0.233
2010-06-11	0.933
2010-06-12	0.9
2010-06-13	0.15
2010-06-14	0.867
2010-06-15	3.017
2010-06-16	5.367
2010-06-17	6.517
2010-06-18	5.25
2010-06-19	1.05
2010-06-20	0.15
2010-06-21	0.717
2010-06-22	6.983
2010-06-23	4.183
2010-06-24	4.9
2010-06-25	9.417
2010-06-26	3.067
2010-06-27	5.033
2010-06-28	3.2
2010-06-29	6.45
2010-06-30	2.25
2010-07-01	9.4
2010-07-02	4.233
2010-07-03	6.6
2010-07-04	6.7
2010-07-05	4.6
2010-07-06	1.3
2010-07-07	4.4
2010-07-08	5.3
2010-07-09	9.917
2010-07-10	3.883
2010-07-11	1.383
2010-07-12	7.95
2010-07-13	6.433
2010-07-14	9.35
2010-07-15	0.95
2010-07-16	1.85
2010-07-17	6.55
2010-07-18	3.817
2010-07-19	4.45
2010-07-20	4.033
2010-07-21	6.283
2010-07-22	0.283
2010-07-23	6.75
2010-07-24	5.883
2010-07-25	1.633
2010-07-26	0.383
2010-07-27	4.8
2010-07-28	4.467
2010-07-29	0.983
2010-07-30	5.5
2010-07-31	2.2
2010-08-01	3.367
2010-08-02	2.617
2010-08-03	6.317
2010-08-04	0.983
2010-08-05	2.867
2010-08-06	2.067
2010-08-07	0.4
2010-08-08	1.733
2010-08-09	4.3
2010-08-10	6.45
2010-08-11	2.267
2010-08-12	2.483
2010-08-13	5.45
2010-08-14	2.25
2010-08-15	0
2010-08-16	0.333
2010-08-17	0
2010-08-18	1.5
2010-08-19	5.933
2010-08-20	2.633
2010-08-21	2.883
2010-08-22	3.733
2010-08-23	0.983
2010-08-24	6.583
2010-08-25	6.117
2010-08-26	0
2010-08-27	0.35
2010-08-28	2.45
2010-08-29	0.25
2010-08-30	4.083
2010-08-31	6.8
2010-09-01	1.033
2010-09-02	4.917
2010-09-03	6.25
2010-09-04	9.617
2010-09-05	0.867
2010-09-06	1.367
2010-09-07	0
2010-09-08	1.85
2010-09-09	1.467
2010-09-10	1.45
2010-09-11	0.85
2010-09-12	0.833
2010-09-13	4.433
2010-09-14	0.183
2010-09-15	6.233
2010-09-16	3.3
2010-09-17	4.267
2010-09-18	3.4
2010-09-19	4.067
2010-09-20	8.783
2010-09-21	8.517
2010-09-22	1.033
2010-09-23	8.35
2010-09-24	0
2010-09-25	4.2
2010-09-26	2.367
2010-09-27	0.133
2010-09-28	0
2010-09-29	8.133
2010-09-30	0
2010-10-01	5.233
2010-10-02	0.367
2010-10-03	8.117
2010-10-04	4.767
2010-10-05	0.467
2010-10-06	1.517
2010-10-07	5.533
2010-10-08	3.05
2010-10-09	9.967
2010-10-10	9.883
2010-10-11	9.867
2010-10-12	9.6
2010-10-13	5.467
2010-10-14	0
2010-10-15	0
2010-10-16	0
2010-10-17	0
2010-10-18	0.8
2010-10-19	1.567
2010-10-20	1.7
2010-10-21	9.067
2010-10-22	1.533
2010-10-23	2.233
2010-10-24	4.217
2010-10-25	4.5
2010-10-26	4.717
2010-10-27	0.4
2010-10-28	4.95
2010-10-29	7.333
2010-10-30	0
2010-10-31	2.2
2010-11-01	0.717
2010-11-02	2.983
2010-11-03	0
2010-11-04	0
2010-11-05	0
2010-11-06	0
2010-11-07	0
2010-11-08	1.267
2010-11-09	0.95
2010-11-10	0
2010-11-11	1.533
2010-11-12	0.2
2010-11-13	0
2010-11-14	0.65
2010-11-15	0
2010-11-16	4.25
2010-11-17	0
2010-11-18	0.6
2010-11-19	0.15
2010-11-20	2.567
2010-11-21	4.25
2010-11-22	0
2010-11-23	0
2010-11-24	0
2010-11-25	0.267
2010-11-26	3.117
2010-11-27	0.583
2010-11-28	0.033
2010-11-29	0
2010-11-30	0.017
2010-12-01	0
2010-12-02	0.05
2010-12-03	0
2010-12-04	3.567
2010-12-05	0
2010-12-06	0.017
2010-12-07	0.133
2010-12-08	0
2010-12-09	1.15
2010-12-10	0
2010-12-11	0
2010-12-12	0
2010-12-13	2.4
2010-12-14	0.833
2010-12-15	1.5
2010-12-16	0
2010-12-17	0
2010-12-18	2
2010-12-19	0
2010-12-20	0.083
2010-12-21	0
2010-12-22	0
2010-12-23	0
2010-12-24	0
2010-12-25	0.283
2010-12-26	0
2010-12-27	0
2010-12-28	0
2010-12-29	0
2010-12-30	0.9
2010-12-31	0
2011-01-01	0
2011-01-02	0
2011-01-03	0.217
2011-01-04	2.033
2011-01-05	3.533
2011-01-06	0
2011-01-07	0
2011-01-08	2.4
2011-01-09	0.217
2011-01-10	2.35
2011-01-11	0.467
2011-01-12	0
2011-01-13	0
2011-01-14	0
2011-01-15	0.083
2011-01-16	2.2
2011-01-17	4.483
2011-01-18	0.5
2011-01-19	0.067
2011-01-20	0.417
2011-01-21	2.35
2011-01-22	0
2011-01-23	0
2011-01-24	0
2011-01-25	0.617
2011-01-26	0.083
2011-01-27	0
2011-01-28	6.917
2011-01-29	7.717
2011-01-30	4.067
2011-01-31	0
2011-02-01	0
2011-02-02	0.8
2011-02-03	0
2011-02-04	0
2011-02-05	0
2011-02-06	0.233
2011-02-07	8.2
2011-02-08	7.783
2011-02-09	8.067
2011-02-10	1.833
2011-02-11	0
2011-02-12	0.217
2011-02-13	4.2
2011-02-14	1.9
2011-02-15	1.117
2011-02-16	3.05
2011-02-17	8.117
2011-02-18	0
2011-02-19	0
2011-02-20	0
2011-02-21	1.35
2011-02-22	9.183
2011-02-23	2.083
2011-02-24	0
2011-02-25	0
2011-02-26	0.467
2011-02-27	0.017
2011-02-28	0
2011-03-01	8.767
2011-03-02	9.833
2011-03-03	9.783
2011-03-04	9.8
2011-03-05	6.4
2011-03-06	8.15
2011-03-07	0.15
2011-03-08	0
2011-03-09	0.4
2011-03-10	3.133
2011-03-11	1.217
2011-03-12	7.317
2011-03-13	1.75
2011-03-14	0.283
2011-03-15	7.3
2011-03-16	5.833
2011-03-17	0
2011-03-18	0
2011-03-19	8.667
2011-03-20	0.95
2011-03-21	0.033
2011-03-22	0.983
2011-03-23	1.017
2011-03-24	9.8
2011-03-25	9.633
2011-03-26	2.75
2011-03-27	6.233
2011-03-28	1.267
2011-03-29	1.2
2011-03-30	0.8
2011-03-31	0.217
2011-04-01	0.3
2011-04-02	0.167
2011-04-03	0.25
2011-04-04	1.817
2011-04-05	0.217
2011-04-06	7.6
2011-04-07	9.033
2011-04-08	0.683
2011-04-09	0.583
2011-04-10	1.217
2011-04-11	8.3
2011-04-12	4.75
2011-04-13	6.733
2011-04-14	1.817
2011-04-15	8.3
2011-04-16	6.967
2011-04-17	4.633
2011-04-18	2.367
2011-04-19	2.617
2011-04-20	2.583
2011-04-21	1.35
2011-04-22	0.667
2011-04-23	0.017
2011-04-24	1.683
2011-04-25	3
2011-04-26	0.733
2011-04-27	0
2011-04-28	3.15
2011-04-29	6.117
2011-04-30	0.85
2011-05-01	2.233
2011-05-02	9.45
2011-05-03	9.65
2011-05-04	9.3
2011-05-05	2.317
2011-05-06	0.433
2011-05-07	2.617
2011-05-08	1.817
2011-05-09	3.483
2011-05-10	8.167
2011-05-11	8.633
2011-05-12	6.033
2011-05-13	9.183
2011-05-14	7.75
2011-05-15	3.133
2011-05-16	0.3
2011-05-17	6.2
2011-05-18	7.717
2011-05-19	5.033
2011-05-20	7.95
2011-05-21	0.783
2011-05-22	6.483
2011-05-23	3.717
2011-05-24	1.067
2011-05-25	4.517
2011-05-26	8.65
2011-05-27	0.783
2011-05-28	6.833
2011-05-29	8.333
2011-05-30	3.833
2011-05-31	0
2011-06-01	3.2
2011-06-02	4.8
2011-06-03	4.533
2011-06-04	0.033
2011-06-05	6.15
2011-06-06	7.267
2011-06-07	5.983
2011-06-08	4.833
2011-06-09	8.15
2011-06-10	2.133
2011-06-11	8.333
2011-06-12	9.35
2011-06-13	1.283
2011-06-14	6.567
2011-06-15	2.75
2011-06-16	1.7
2011-06-17	5.633
2011-06-18	4.833
2011-06-19	0.433
2011-06-20	3.2
2011-06-21	1.3
2011-06-22	2.667
2011-06-23	4.167
2011-06-24	2.1
2011-06-25	0
2011-06-26	6.183
2011-06-27	4.767
2011-06-28	3.567
2011-06-29	1.867
2011-06-30	4.467
2011-07-01	4.633
2011-07-02	1.75
2011-07-03	2.833
2011-07-04	3.9
2011-07-05	4.333
2011-07-06	5.767
2011-07-07	7.617
2011-07-08	5.867
2011-07-09	7.183
2011-07-10	5.6
2011-07-11	7.6
2011-07-12	8.033
2011-07-13	0
2011-07-14	0.717
2011-07-15	7.633
2011-07-16	1.883
2011-07-17	3.15
2011-07-18	3.55
2011-07-19	3.717
2011-07-20	0.75
2011-07-21	3.4
2011-07-22	2.9
2011-07-23	2.033
2011-07-24	0
2011-07-25	5.783
2011-07-26	1.217
2011-07-27	2.667
2011-07-28	1.833
2011-07-29	2.317
2011-07-30	0
2011-07-31	0.983
2011-08-01	3.4
2011-08-02	1.917
2011-08-03	1.133
2011-08-04	8.283
2011-08-05	7.25
2011-08-06	2.383
2011-08-07	2.85
2011-08-08	2.633
2011-08-09	2.067
2011-08-10	7.117
2011-08-11	7
2011-08-12	0.383
2011-08-13	1.467
2011-08-14	0.667
2011-08-15	5.667
2011-08-16	3.1
2011-08-17	8.817
2011-08-18	0.05
2011-08-19	2.333
2011-08-20	2.983
2011-08-21	4.75
2011-08-22	3.083
2011-08-23	7.75
2011-08-24	4.933
2011-08-25	4.333
2011-08-26	5.017
2011-08-27	3.9
2011-08-28	3.333
2011-08-29	6.25
2011-08-30	0.367
2011-08-31	9.167
2011-09-01	0.867
2011-09-02	8.683
2011-09-03	1.533
2011-09-04	1.967
2011-09-05	4.867
2011-09-06	4.283
2011-09-07	1.333
2011-09-08	0
2011-09-09	0.233
2011-09-10	8.583
2011-09-11	1.467
2011-09-12	3.567
2011-09-13	3.55
2011-09-14	7.9
2011-09-15	5.95
2011-09-16	6.1
2011-09-17	4.717
2011-09-18	1.517
2011-09-19	4.8
2011-09-20	0
2011-09-21	0.183
2011-09-22	3.883
2011-09-23	5.517
2011-09-24	0.883
2011-09-25	0.5
2011-09-26	7.283
2011-09-27	7.833
2011-09-28	0.467
2011-09-29	0.133
2011-09-30	0.55
2011-10-01	0.483
2011-10-02	0.35
2011-10-03	9.767
2011-10-04	4.133
2011-10-05	0.033
2011-10-06	0
2011-10-07	1.3
2011-10-08	1.583
2011-10-09	6.2
2011-10-10	1.017
2011-10-11	0
2011-10-12	0
2011-10-13	6.75
2011-10-14	9.567
2011-10-15	9.633
2011-10-16	9.583
2011-10-17	2.883
2011-10-18	0
2011-10-19	4.383
2011-10-20	1.933
2011-10-21	7.733
2011-10-22	8.067
2011-10-23	9.05
2011-10-24	7.733
2011-10-25	0.033
2011-10-26	4.433
2011-10-27	5.567
2011-10-28	6.883
2011-10-29	1.117
2011-10-30	1.067
2011-10-31	2.017
2011-11-01	7.667
2011-11-02	0.433
2011-11-03	0.933
2011-11-04	3.75
2011-11-05	3.317
2011-11-06	4.783
2011-11-07	0
2011-11-08	7.183
2011-11-09	7.783
2011-11-10	0
2011-11-11	2.517
2011-11-12	7.4
2011-11-13	3.783
2011-11-14	7.667
2011-11-15	7.617
2011-11-16	7.5
2011-11-17	3.117
2011-11-18	0.15
2011-11-19	4.4
2011-11-20	1.417
2011-11-21	7.283
2011-11-22	2.45
2011-11-23	0.367
2011-11-24	2.05
2011-11-25	3.833
2011-11-26	1.317
2011-11-27	0
2011-11-28	7.017
2011-11-29	3.7
2011-11-30	5.7
2011-12-01	0.05
2011-12-02	0.167
2011-12-03	0.083
2011-12-04	0
2011-12-05	2.617
2011-12-06	1.3
2011-12-07	1.583
2011-12-08	0
2011-12-09	4.617
2011-12-10	4.683
2011-12-11	0
2011-12-12	1.767
2011-12-13	0
2011-12-14	0.683
2011-12-15	0
2011-12-16	0
2011-12-17	0.883
2011-12-18	0.05
2011-12-19	0
2011-12-20	0.017
2011-12-21	0
2011-12-22	0
2011-12-23	0
2011-12-24	0.033
2011-12-25	0
2011-12-26	0
2011-12-27	0
2011-12-28	3.65
2011-12-29	0.433
2011-12-30	0.133
2011-12-31	0
2012-01-01	0
2012-01-02	0
2012-01-03	0
2012-01-04	0.2
2012-01-05	0.65
2012-01-06	0.183
2012-01-07	0.25
2012-01-08	0.05
2012-01-09	0
2012-01-10	0.45
2012-01-11	0.15
2012-01-12	1.317
2012-01-13	0.9
2012-01-14	1.083
2012-01-15	2.183
2012-01-16	7.167
2012-01-17	6.933
2012-01-18	2.433
2012-01-19	0
2012-01-20	0.183
2012-01-21	0
2012-01-22	0
2012-01-23	0.083
2012-01-24	0.983
2012-01-25	4.083
2012-01-26	0.283
2012-01-27	3.783
2012-01-28	1.8
2012-01-29	0
2012-01-30	0
2012-01-31	7.5
2012-02-01	7.9
2012-02-02	7.583
2012-02-03	3.667
2012-02-04	7.967
2012-02-05	7.783
2012-02-06	8.067
2012-02-07	5.717
2012-02-08	7.067
2012-02-09	0
2012-02-10	8.483
2012-02-11	8.517
2012-02-12	1.817
2012-02-13	0
2012-02-14	0
2012-02-15	0
2012-02-16	0
2012-02-17	0
2012-02-18	0
2012-02-19	1.95
2012-02-20	1.983
2012-02-21	0.633
2012-02-22	7.333
2012-02-23	0
2012-02-24	0
2012-02-25	0.767
2012-02-26	0
2012-02-27	0.617
2012-02-28	0
2012-02-29	0
2012-03-01	2.767
2012-03-02	0
2012-03-03	0
2012-03-04	0.367
2012-03-05	0.433
2012-03-06	5.833
2012-03-07	0
2012-03-08	1.683
2012-03-09	6.583
2012-03-10	0
2012-03-11	0
2012-03-12	0
2012-03-13	0
2012-03-14	3.567
2012-03-15	0.467
2012-03-16	0.367
2012-03-17	3.933
2012-03-18	0
2012-03-19	8.35
2012-03-20	9.717
2012-03-21	0.583
2012-03-22	1
2012-03-23	0.317
2012-03-24	9.533
2012-03-25	0.967
2012-03-26	0.883
2012-03-27	0.55
2012-03-28	1.15
2012-03-29	2.483
2012-03-30	0.45
2012-03-31	0.7
2012-04-01	0.483
2012-04-02	2.133
2012-04-03	5.533
2012-04-04	0.033
2012-04-05	0
2012-04-06	5.75
2012-04-07	0.867
2012-04-08	9.55
2012-04-09	0
2012-04-10	0.767
2012-04-11	5.683
2012-04-12	0.3
2012-04-13	3.867
2012-04-14	3.517
2012-04-15	0.967
2012-04-16	6.167
2012-04-17	7.283
2012-04-18	3.8
2012-04-19	2.75
2012-04-20	7.633
2012-04-21	2.833
2012-04-22	3.967
2012-04-23	4.7
2012-04-24	2.033
2012-04-25	4.167
2012-04-26	0.017
2012-04-27	1.433
2012-04-28	5.8
2012-04-29	3.067
2012-04-30	5.683
2012-05-01	7.183
2012-05-02	0.05
2012-05-03	1.617
2012-05-04	5.517
2012-05-05	0
2012-05-06	0.017
2012-05-07	3.967
2012-05-08	8.383
2012-05-09	0.617
2012-05-10	1.683
2012-05-11	0.933
2012-05-12	4.467
2012-05-13	0.517
2012-05-14	3.033
2012-05-15	2.767
2012-05-16	4.983
2012-05-17	1.5
2012-05-18	2.167
2012-05-19	7.867
2012-05-20	6.45
2012-05-21	2
2012-05-22	7.317
2012-05-23	3.983
2012-05-24	0.967
2012-05-25	4.55
2012-05-26	4.583
2012-05-27	7.367
2012-05-28	3.25
2012-05-29	1.333
2012-05-30	7.9
2012-05-31	0.383
2012-06-01	1.817
2012-06-02	0.85
2012-06-03	0
2012-06-04	2.317
2012-06-05	7.667
2012-06-06	1.117
2012-06-07	3.55
2012-06-08	7.033
2012-06-09	5.783
2012-06-10	7.817
2012-06-11	0.667
2012-06-12	3.967
2012-06-13	0
2012-06-14	3.067
2012-06-15	0.45
2012-06-16	0.1
2012-06-17	2.217
2012-06-18	8.8
2012-06-19	2.833
2012-06-20	3.2
2012-06-21	1.95
2012-06-22	6.933
2012-06-23	3.483
2012-06-24	0.783
2012-06-25	1.833
2012-06-26	2.033
2012-06-27	1.633
2012-06-28	5.217
2012-06-29	2.517
2012-06-30	6.433
2012-07-01	5.833
2012-07-02	3.633
2012-07-03	8.767
2012-07-04	1.233
2012-07-05	4.233
2012-07-06	4.283
2012-07-07	6.817
2012-07-08	1.55
2012-07-09	3.383
2012-07-10	3.65
2012-07-11	2.65
2012-07-12	5.867
2012-07-13	1.117
2012-07-14	1.45
2012-07-15	0.267
2012-07-16	0.967
2012-07-17	1.2
2012-07-18	4.45
2012-07-19	1.467
2012-07-20	1.933
2012-07-21	3.733
2012-07-22	1.833
2012-07-23	4.367
2012-07-24	4
2012-07-25	3.4
2012-07-26	2.433
2012-07-27	8.417
2012-07-28	0.817
2012-07-29	7.133
2012-07-30	4.45
2012-07-31	3.75
2012-08-01	2.2
2012-08-02	1.8
2012-08-03	6.133
2012-08-04	7.6
2012-08-05	3.433
2012-08-06	4.85
2012-08-07	1.883
2012-08-08	5.867
2012-08-09	6.833
2012-08-10	2.2
2012-08-11	0.583
2012-08-12	3.4
2012-08-13	9.15
2012-08-14	7.767
2012-08-15	7.067
2012-08-16	9.067
2012-08-17	1.217
2012-08-18	2.917
2012-08-19	1.55
2012-08-20	4.1
2012-08-21	3.45
2012-08-22	5.767
2012-08-23	2.717
2012-08-24	5.55
2012-08-25	4.483
2012-08-26	0.217
2012-08-27	1.367
2012-08-28	4.183
2012-08-29	5.783
2012-08-30	1.9
2012-08-31	0.217
2012-09-01	5.483
2012-09-02	7.933
2012-09-03	1.333
2012-09-04	1.75
2012-09-05	4.05
2012-09-06	5.05
2012-09-07	1.467
2012-09-08	1.783
2012-09-09	1.717
2012-09-10	6.867
2012-09-11	0.133
2012-09-12	3.05
2012-09-13	0.4
2012-09-14	2.5
2012-09-15	1.433
2012-09-16	1.133
2012-09-17	4.6
2012-09-18	3.05
2012-09-19	7.233
2012-09-20	4.817
2012-09-21	1.733
2012-09-22	4.317
2012-09-23	1.933
2012-09-24	1.467
2012-09-25	0
2012-09-26	0
2012-09-27	1.333
2012-09-28	3.167
2012-09-29	3.017
2012-09-30	0.467
2012-10-01	0.45
2012-10-02	0.083
2012-10-03	0.333
2012-10-04	2.65
2012-10-05	0
2012-10-06	0
2012-10-07	5.75
2012-10-08	5.2
2012-10-09	5.383
2012-10-10	6.683
2012-10-11	8.45
2012-10-12	1.317
2012-10-13	2.417
2012-10-14	0.8
2012-10-15	3.867
2012-10-16	1.1
2012-10-17	0
2012-10-18	3.817
2012-10-19	7.783
2012-10-20	4.767
2012-10-21	6.65
2012-10-22	8.767
2012-10-23	6.533
2012-10-24	4.933
2012-10-25	0
2012-10-26	0
2012-10-27	7.733
2012-10-28	2.783
2012-10-29	0
2012-10-30	0.467
2012-10-31	8.033
2012-11-01	0.4
2012-11-02	3.5
2012-11-03	0.683
2012-11-04	0
2012-11-05	0.333
2012-11-06	5.317
2012-11-07	0
2012-11-08	0
2012-11-09	1.533
2012-11-10	0
2012-11-11	3.617
2012-11-12	4.633
2012-11-13	0.4
2012-11-14	7.317
2012-11-15	0
2012-11-16	2.233
2012-11-17	1.55
2012-11-18	0
2012-11-19	3.717
2012-11-20	4.317
2012-11-21	1.35
2012-11-22	7.25
2012-11-23	0
2012-11-24	0
2012-11-25	2.567
2012-11-26	0
2012-11-27	0.05
2012-11-28	0.017
2012-11-29	0
2012-11-30	1.2
2012-12-01	1.817
2012-12-02	0.017
2012-12-03	0
2012-12-04	0.217
2012-12-05	0
2012-12-06	1.1
2012-12-07	0
2012-12-08	6.167
2012-12-09	0
2012-12-10	0
2012-12-11	2.7
2012-12-12	1.117
2012-12-13	0.617
2012-12-14	0.033
2012-12-15	2.983
2012-12-16	0.15
2012-12-17	0.317
2012-12-18	0
2012-12-19	0
2012-12-20	0.133
2012-12-21	0
2012-12-22	0
2012-12-23	0
2012-12-24	0.467
2012-12-25	2.017
2012-12-26	0.417
2012-12-27	1.267
2012-12-28	0.95
2012-12-29	1.5
2012-12-30	2.433
2012-12-31	0
